"listing_nickname","year","week","weekdate","avail_days","booked_days","occ_rate","Rev","ADR","RevPar","building","Bldg_Name","Address","Latitude","Longitude","neighborhood","cohort"
"C703",2017,1,2017-12-30 23:00:00,7,3,0.428571428571429,432.105,144.035,61.7292857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,30,2017-07-23 00:00:00,3,0,0,0,0,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,31,2017-07-30 00:00:00,7,2,0.285714285714286,460,230,65.7142857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,32,2017-08-06 00:00:00,7,6,0.857142857142857,1628,271.333333333333,232.571428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,33,2017-08-13 00:00:00,7,5,0.714285714285714,1199,239.8,171.285714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,34,2017-08-20 00:00:00,7,1,0.142857142857143,215,215,30.7142857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,35,2017-08-27 00:00:00,7,6,0.857142857142857,1224,204,174.857142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,36,2017-09-03 00:00:00,7,4,0.571428571428571,791,197.75,113,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,37,2017-09-10 00:00:00,7,7,1,1188,169.714285714286,169.714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,38,2017-09-17 00:00:00,7,7,1,1188,169.714285714286,169.714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,39,2017-09-24 00:00:00,7,4,0.571428571428571,700.1,175.025,100.014285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,40,2017-10-01 00:00:00,7,4,0.571428571428571,747.55,186.8875,106.792857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,41,2017-10-08 00:00:00,7,6,0.857142857142857,678.857142857143,113.142857142857,96.9795918367347,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,42,2017-10-15 00:00:00,7,6,0.857142857142857,837.72619047619,139.621031746032,119.675170068027,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,43,2017-10-22 00:00:00,7,7,1,1014.41666666667,144.916666666667,144.916666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,44,2017-10-29 00:00:00,7,5,0.714285714285714,650.613265306122,130.122653061224,92.9447521865889,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,45,2017-11-05 00:00:00,7,5,0.714285714285714,719.783265306122,143.956653061224,102.826180758017,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,46,2017-11-11 23:00:00,7,7,1,997.716666666667,142.530952380952,142.530952380952,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,47,2017-11-18 23:00:00,7,7,1,1168.91333333333,166.987619047619,166.987619047619,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,48,2017-11-25 23:00:00,7,4,0.571428571428571,447.8,111.95,63.9714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,49,2017-12-02 23:00:00,7,5,0.714285714285714,554.27,110.854,79.1814285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,50,2017-12-09 23:00:00,7,5,0.714285714285714,629.15,125.83,89.8785714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,51,2017-12-16 23:00:00,7,4,0.571428571428571,552.7,138.175,78.9571428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2017,52,2017-12-23 23:00:00,7,5,0.714285714285714,713.175,142.635,101.882142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,2,2018-01-06 23:00:00,7,0,0,0,0,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,3,2018-01-13 23:00:00,7,2,0.285714285714286,266.75,133.375,38.1071428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,4,2018-01-20 23:00:00,7,6,0.857142857142857,775.9,129.316666666667,110.842857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,5,2018-01-27 23:00:00,7,7,1,980.9,140.128571428571,140.128571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,6,2018-02-03 23:00:00,7,1,0.142857142857143,124.59,124.59,17.7985714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,7,2018-02-10 23:00:00,7,5,0.714285714285714,624.68,124.936,89.24,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,8,2018-02-17 23:00:00,7,4,0.571428571428571,464.69,116.1725,66.3842857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,9,2018-02-24 23:00:00,7,3,0.428571428571429,385.5,128.5,55.0714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,10,2018-03-03 23:00:00,7,4,0.571428571428571,585.725744680851,146.431436170213,83.6751063829787,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,11,2018-03-10 23:00:00,7,7,1,992.895744680851,141.842249240122,141.842249240122,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,12,2018-03-18 00:00:00,7,5,0.714285714285714,825.5,165.1,117.928571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,13,2018-03-25 00:00:00,7,6,0.857142857142857,834.23,139.038333333333,119.175714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,14,2018-04-01 00:00:00,7,2,0.285714285714286,270.83,135.415,38.69,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,15,2018-04-08 00:00:00,7,6,0.857142857142857,831.6,138.6,118.8,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,16,2018-04-15 00:00:00,7,4,0.571428571428571,634.67,158.6675,90.6671428571428,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,17,2018-04-22 00:00:00,7,7,1,980.43,140.061428571429,140.061428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,18,2018-04-29 00:00:00,7,6,0.857142857142857,1393.49142857143,232.248571428571,199.070204081633,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,19,2018-05-06 00:00:00,7,7,1,1373.72857142857,196.24693877551,196.24693877551,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,20,2018-05-13 00:00:00,7,7,1,1283.83,183.404285714286,183.404285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,21,2018-05-20 00:00:00,7,7,1,1623.865,231.980714285714,231.980714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,22,2018-05-27 00:00:00,7,3,0.428571428571429,487.155,162.385,69.5935714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,23,2018-06-03 00:00:00,7,7,1,1505.82727272727,215.118181818182,215.118181818182,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,24,2018-06-10 00:00:00,7,6,0.857142857142857,1394.82606060606,232.47101010101,199.260865800866,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,25,2018-06-17 00:00:00,7,6,0.857142857142857,1501.92666666667,250.321111111111,214.560952380952,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,26,2018-06-24 00:00:00,7,7,1,1525.91,217.987142857143,217.987142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,27,2018-07-01 00:00:00,7,6,0.857142857142857,1396.83,232.805,199.547142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,28,2018-07-08 00:00:00,7,6,0.857142857142857,1211.3,201.883333333333,173.042857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,29,2018-07-15 00:00:00,7,7,1,1934,276.285714285714,276.285714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,30,2018-07-22 00:00:00,7,5,0.714285714285714,1339.525,267.905,191.360714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,31,2018-07-29 00:00:00,7,7,1,1718.225,245.460714285714,245.460714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,32,2018-08-05 00:00:00,7,5,0.714285714285714,1325.55,265.11,189.364285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,33,2018-08-12 00:00:00,7,7,1,1947.85333333333,278.264761904762,278.264761904762,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,34,2018-08-19 00:00:00,7,7,1,1489.90333333333,212.843333333333,212.843333333333,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,35,2018-08-26 00:00:00,7,4,0.571428571428571,982.488333333333,245.622083333333,140.355476190476,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,36,2018-09-02 00:00:00,7,5,0.714285714285714,940.839,188.1678,134.405571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,37,2018-09-09 00:00:00,7,5,0.714285714285714,977.296,195.4592,139.613714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,38,2018-09-16 00:00:00,7,6,0.857142857142857,1346.89333333333,224.482222222222,192.413333333333,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,39,2018-09-23 00:00:00,7,4,0.571428571428571,901.016666666667,225.254166666667,128.716666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,40,2018-09-30 00:00:00,1,7,7,1367.27,195.324285714286,1367.27,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,41,2018-10-07 00:00:00,0,3,0,505.1325,168.3775,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,42,2018-10-14 00:00:00,0,1,0,168.3775,168.3775,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,44,2018-10-28 00:00:00,0,5,0,1051.46,210.292,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C703",2018,45,2018-11-04 00:00:00,0,4,0,854.36,213.59,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,1,2017-12-30 23:00:00,7,5,0.714285714285714,651.8125,130.3625,93.1160714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,30,2017-07-23 00:00:00,3,0,0,0,0,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,31,2017-07-30 00:00:00,7,5,0.714285714285714,977.333333333333,195.466666666667,139.619047619048,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,32,2017-08-06 00:00:00,7,7,1,1368.26666666667,195.466666666667,195.466666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,33,2017-08-13 00:00:00,7,7,1,1368.26666666667,195.466666666667,195.466666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,34,2017-08-20 00:00:00,7,7,1,1368.26666666667,195.466666666667,195.466666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,35,2017-08-27 00:00:00,7,6,0.857142857142857,1335.86666666667,222.644444444444,190.838095238095,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,36,2017-09-03 00:00:00,7,7,1,1209,172.714285714286,172.714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,37,2017-09-10 00:00:00,7,6,0.857142857142857,1399.13,233.188333333333,199.875714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,38,2017-09-17 00:00:00,7,7,1,1327.792,189.684571428571,189.684571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,39,2017-09-24 00:00:00,7,6,0.857142857142857,1112.528,185.421333333333,158.932571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,40,2017-10-01 00:00:00,7,6,0.857142857142857,948,158,135.428571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,41,2017-10-08 00:00:00,7,7,1,1130.33333333333,161.47619047619,161.47619047619,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,42,2017-10-15 00:00:00,7,5,0.714285714285714,823.970666666667,164.794133333333,117.710095238095,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,43,2017-10-22 00:00:00,7,7,1,1074.026,153.432285714286,153.432285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,44,2017-10-29 00:00:00,7,7,1,1109.18,158.454285714286,158.454285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,45,2017-11-05 00:00:00,7,7,1,1116.57314049587,159.510448642267,159.510448642267,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,46,2017-11-11 23:00:00,7,6,0.857142857142857,676.235,112.705833333333,96.605,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,47,2017-11-18 23:00:00,7,7,1,829.835,118.547857142857,118.547857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,48,2017-11-25 23:00:00,7,4,0.571428571428571,456.13,114.0325,65.1614285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,49,2017-12-02 23:00:00,7,7,1,804.53,114.932857142857,114.932857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,50,2017-12-09 23:00:00,7,5,0.714285714285714,637.16,127.432,91.0228571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,51,2017-12-16 23:00:00,7,3,0.428571428571429,346.29,115.43,49.47,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2017,52,2017-12-23 23:00:00,7,4,0.571428571428571,612.18,153.045,87.4542857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,2,2018-01-06 23:00:00,7,5,0.714285714285714,679.2875,135.8575,97.0410714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,3,2018-01-13 23:00:00,7,4,0.571428571428571,494.7,123.675,70.6714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,4,2018-01-20 23:00:00,7,4,0.571428571428571,553.22,138.305,79.0314285714285,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,5,2018-01-27 23:00:00,7,5,0.714285714285714,606.25,121.25,86.6071428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,6,2018-02-03 23:00:00,7,2,0.285714285714286,264.81,132.405,37.83,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,7,2018-02-10 23:00:00,7,4,0.571428571428571,498.36,124.59,71.1942857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,8,2018-02-17 23:00:00,7,7,1,540.37,77.1957142857143,77.1957142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,9,2018-02-24 23:00:00,7,5,0.714285714285714,709.671428571429,141.934285714286,101.381632653061,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,10,2018-03-03 23:00:00,7,6,0.857142857142857,768.519422492401,128.0865704154,109.788488927486,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,11,2018-03-10 23:00:00,7,7,1,1001.0475177305,143.006788247214,143.006788247214,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,12,2018-03-18 00:00:00,7,7,1,1063.72083333333,151.960119047619,151.960119047619,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,13,2018-03-25 00:00:00,7,7,1,1256.1625,179.451785714286,179.451785714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,14,2018-04-01 00:00:00,7,6,0.857142857142857,1176.81,196.135,168.115714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,15,2018-04-08 00:00:00,7,5,0.714285714285714,740,148,105.714285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,16,2018-04-15 00:00:00,7,5,0.714285714285714,832.2875,166.4575,118.898214285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,17,2018-04-22 00:00:00,7,6,0.857142857142857,928.5975,154.76625,132.656785714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,18,2018-04-29 00:00:00,7,6,0.857142857142857,920.691666666667,153.448611111111,131.527380952381,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,19,2018-05-06 00:00:00,7,7,1,985.676666666667,140.810952380952,140.810952380952,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,20,2018-05-13 00:00:00,7,7,1,1773.62,253.374285714286,253.374285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,21,2018-05-20 00:00:00,7,7,1,2216.17666666667,316.596666666667,316.596666666667,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,22,2018-05-27 00:00:00,7,3,0.428571428571429,639.23,213.076666666667,91.3185714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,23,2018-06-03 00:00:00,7,6,0.857142857142857,1555.86,259.31,222.265714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,24,2018-06-10 00:00:00,7,5,0.714285714285714,1389.72,277.944,198.531428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,25,2018-06-17 00:00:00,7,7,1,1540.3125,220.044642857143,220.044642857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,26,2018-06-24 00:00:00,7,7,1,1609.6425,229.948928571429,229.948928571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,27,2018-07-01 00:00:00,7,6,0.857142857142857,1302.225,217.0375,186.032142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,28,2018-07-08 00:00:00,7,6,0.857142857142857,1675.83,279.305,239.404285714286,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,29,2018-07-15 00:00:00,7,6,0.857142857142857,1499.74375,249.957291666667,214.249107142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,30,2018-07-22 00:00:00,7,7,1,1693.25625,241.89375,241.89375,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,31,2018-07-29 00:00:00,7,7,1,1673.805,239.115,239.115,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,32,2018-08-05 00:00:00,7,6,0.857142857142857,1763.045,293.840833333333,251.863571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,33,2018-08-12 00:00:00,7,7,1,1918.37,274.052857142857,274.052857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,34,2018-08-19 00:00:00,7,4,0.571428571428571,908.89,227.2225,129.841428571429,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,35,2018-08-26 00:00:00,7,4,0.571428571428571,1018.5,254.625,145.5,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,36,2018-09-02 00:00:00,7,6,0.857142857142857,1342.76,223.793333333333,191.822857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,37,2018-09-09 00:00:00,7,7,1,1548.14,221.162857142857,221.162857142857,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,38,2018-09-16 00:00:00,7,6,0.857142857142857,1234.965,205.8275,176.423571428571,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,39,2018-09-23 00:00:00,7,7,1,1457.995,208.285,208.285,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,40,2018-09-30 00:00:00,1,6,6,1199.31,199.885,1199.31,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,41,2018-10-07 00:00:00,0,7,0,1197.19,171.027142857143,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C708",2018,42,2018-10-14 00:00:00,0,2,0,392.85,196.425,0,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,1,2017-12-30 23:00:00,7,7,1,735.947446703024,105.135349529003,105.135349529003,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,30,2017-07-23 00:00:00,3,2,0.666666666666667,508.3,254.15,169.433333333333,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,31,2017-07-30 00:00:00,7,5,0.714285714285714,1426.11,285.222,203.73,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,32,2017-08-06 00:00:00,7,7,1,1853.25,264.75,264.75,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,33,2017-08-13 00:00:00,7,6,0.857142857142857,1476.27,246.045,210.895714285714,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
"C709",2017,34,2017-08-20 00:00:00,7,2,0.285714285714286,416.82,208.41,59.5457142857143,"cove","Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30"
