"","listing_nickname","booked","launch_date","end_date","building","AT","rev_mo","conf","rev","status","source","year","month","BT","Bldg_Name","Address","Latitude","Longitude","neighborhood","cohort","week","weekname","weekdate"
"1","C703",2018-01-01,2017-07-27,2018-09-30,"cove",1,2018-01-01,"HMZXZBW8HZ",134.345,"confirmed","Airbnb",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",1,"2017-12-30 23:00:00",2017-12-30 23:00:00
"2","C703",2018-01-02,2017-07-27,2018-09-30,"cove",1,2018-01-01,"HMZXZBW8HZ",134.345,"confirmed","Airbnb",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",1,"2017-12-30 23:00:00",2017-12-30 23:00:00
"3","C703",2018-01-19,2017-07-27,2018-09-30,"cove",1,2018-01-01,"HMQZZYJJ5K",133.375,"confirmed","Airbnb",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"4","C703",2018-01-20,2017-07-27,2018-09-30,"cove",1,2018-01-01,"HMQZZYJJ5K",133.375,"confirmed","Airbnb",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"5","C703",2018-01-22,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-N34j88",111.95,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"6","C703",2018-01-23,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-N34j88",111.95,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"7","C703",2018-01-24,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-N34j88",111.95,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"8","C703",2018-01-25,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-N34j88",111.95,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9","C703",2018-01-26,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-kqEkyJ",164.05,"confirmed","booking.com",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"10","C703",2018-01-27,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-kqEkyJ",164.05,"confirmed","booking.com",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"11","C703",2018-01-28,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-kqEkyJ",164.05,"confirmed","booking.com",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"12","C703",2018-01-29,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-pyM4K1",98.405,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"13","C703",2018-01-30,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-pyM4K1",98.405,"confirmed","expedia",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"14","C703",2018-01-31,2017-07-27,2018-09-30,"cove",1,2018-01-01,"RU-mvo04E",165.15,"confirmed","booking.com",2018,1,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"15","C703",2018-02-01,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-mvo04E",165.15,"confirmed","booking.com",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"16","C703",2018-02-02,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-mvo04E",165.15,"confirmed","booking.com",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"17","C703",2018-02-03,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-A34rDj",124.59,"confirmed","expedia",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"18","C703",2018-02-04,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-A34rDj",124.59,"confirmed","expedia",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"19","C703",2018-02-12,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HMM5AJBFMF",120.28,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"20","C703",2018-02-13,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HMM5AJBFMF",120.28,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"21","C703",2018-02-14,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HMM5AJBFMF",120.28,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"22","C703",2018-02-16,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HM3BC3FWTJ",131.92,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"23","C703",2018-02-17,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HM3BC3FWTJ",131.92,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"24","C703",2018-02-18,2017-07-27,2018-09-30,"cove",1,2018-02-01,"HM3BC3FWTJ",131.92,"confirmed","Airbnb",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"25","C703",2018-02-21,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-1J8zyV",110.923333333333,"confirmed","expedia",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"26","C703",2018-02-22,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-1J8zyV",110.923333333333,"confirmed","expedia",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"27","C703",2018-02-23,2017-07-27,2018-09-30,"cove",1,2018-02-01,"RU-1J8zyV",110.923333333333,"confirmed","expedia",2018,2,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"28","C703",2018-03-01,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-8QQx7L",128.5,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"29","C703",2018-03-02,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-8QQx7L",128.5,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"30","C703",2018-03-03,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-8QQx7L",128.5,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"31","C703",2018-03-07,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-oxxP5N",124.59,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"32","C703",2018-03-08,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-oxxP5N",124.59,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"33","C703",2018-03-09,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-oxxP5N",124.59,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"34","C703",2018-03-10,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-xKXrml",211.955744680851,"confirmed","booking.com",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"35","C703",2018-03-11,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-xKXrml",211.955744680851,"confirmed","booking.com",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"36","C703",2018-03-12,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-7PPpR1",132.94,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"37","C703",2018-03-13,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-7PPpR1",132.94,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"38","C703",2018-03-14,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-7PPpR1",132.94,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"39","C703",2018-03-15,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-7PPpR1",132.94,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"40","C703",2018-03-16,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-0GGroy",124.59,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"41","C703",2018-03-17,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-0GGroy",124.59,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"42","C703",2018-03-20,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-M3p2DB",165.1,"confirmed","HomeAway",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"43","C703",2018-03-21,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-M3p2DB",165.1,"confirmed","HomeAway",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"44","C703",2018-03-22,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-M3p2DB",165.1,"confirmed","HomeAway",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"45","C703",2018-03-23,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-M3p2DB",165.1,"confirmed","HomeAway",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"46","C703",2018-03-24,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-M3p2DB",165.1,"confirmed","HomeAway",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"47","C703",2018-03-26,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X88MNo",132.4975,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"48","C703",2018-03-27,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X88MNo",132.4975,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"49","C703",2018-03-28,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X88MNo",132.4975,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"50","C703",2018-03-29,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X88MNo",132.4975,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"51","C703",2018-03-30,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X8837o",152.12,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"52","C703",2018-03-31,2017-07-27,2018-09-30,"cove",1,2018-03-01,"RU-X8837o",152.12,"confirmed","expedia",2018,3,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",13,"2018-03-25 00:00:00",2018-03-25 00:00:00
"53","C703",2018-04-04,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-6OPR37",135.415,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",14,"2018-04-01 00:00:00",2018-04-01 00:00:00
"54","C703",2018-04-05,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-6OPR37",135.415,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",14,"2018-04-01 00:00:00",2018-04-01 00:00:00
"55","C703",2018-04-09,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-7PQ398",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"56","C703",2018-04-10,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-7PQ398",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"57","C703",2018-04-11,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-7PQ398",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"58","C703",2018-04-12,2017-07-27,2018-09-30,"cove",1,2018-04-01,"HMCK2Q5WJX",130.95,"confirmed","Airbnb",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"59","C703",2018-04-13,2017-07-27,2018-09-30,"cove",1,2018-04-01,"HMCK2Q5WJX",130.95,"confirmed","Airbnb",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"60","C703",2018-04-14,2017-07-27,2018-09-30,"cove",1,2018-04-01,"HMCK2Q5WJX",130.95,"confirmed","Airbnb",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",15,"2018-04-08 00:00:00",2018-04-08 00:00:00
"61","C703",2018-04-18,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-mvvgYr",158.6675,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",16,"2018-04-15 00:00:00",2018-04-15 00:00:00
"62","C703",2018-04-19,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-mvvgYr",158.6675,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",16,"2018-04-15 00:00:00",2018-04-15 00:00:00
"63","C703",2018-04-20,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-mvvgYr",158.6675,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",16,"2018-04-15 00:00:00",2018-04-15 00:00:00
"64","C703",2018-04-21,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-mvvgYr",158.6675,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",16,"2018-04-15 00:00:00",2018-04-15 00:00:00
"65","C703",2018-04-22,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-Y3OZAW",124.59,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"66","C703",2018-04-23,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-Y3OZAW",124.59,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"67","C703",2018-04-24,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-5NNr8Z",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"68","C703",2018-04-25,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-5NNr8Z",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"69","C703",2018-04-26,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-5NNr8Z",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"70","C703",2018-04-27,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-pyxkBm",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"71","C703",2018-04-28,2017-07-27,2018-09-30,"cove",1,2018-04-01,"RU-pyxkBm",146.25,"confirmed","expedia",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",17,"2018-04-22 00:00:00",2018-04-22 00:00:00
"72","C703",2018-04-30,2017-07-27,2018-09-30,"cove",1,2018-04-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,4,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"73","C703",2018-05-01,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"74","C703",2018-05-02,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"75","C703",2018-05-03,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"76","C703",2018-05-04,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"77","C703",2018-05-05,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",18,"2018-04-29 00:00:00",2018-04-29 00:00:00
"78","C703",2018-05-06,2017-07-27,2018-09-30,"cove",1,2018-05-01,"xVo03Vn",232.248571428571,"confirmed","direct",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"79","C703",2018-05-07,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-rAzzxK",200.38,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"80","C703",2018-05-08,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-rAzzxK",200.38,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"81","C703",2018-05-09,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-B3kxEW",171.08,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"82","C703",2018-05-10,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-B3kxEW",171.08,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"83","C703",2018-05-11,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-yLVljW",199.28,"confirmed","booking.com",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"84","C703",2018-05-12,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-yLVljW",199.28,"confirmed","booking.com",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",19,"2018-05-06 00:00:00",2018-05-06 00:00:00
"85","C703",2018-05-13,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-G3pPM5",155.286,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"86","C703",2018-05-14,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-G3pPM5",155.286,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"87","C703",2018-05-15,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-G3pPM5",155.286,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"88","C703",2018-05-16,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-G3pPM5",155.286,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"89","C703",2018-05-17,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-G3pPM5",155.286,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"90","C703",2018-05-18,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-8QRKWr",253.7,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"91","C703",2018-05-19,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-8QRKWr",253.7,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",20,"2018-05-13 00:00:00",2018-05-13 00:00:00
"92","C703",2018-05-20,2017-07-27,2018-09-30,"cove",1,2018-05-01,"RU-8QRKWr",253.7,"confirmed","expedia",2018,5,1,"Cove","601 E Pike St, Seattle WA 98122.",47.6139204,-122.3241405,"capitol hill","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
