listing_nickname,booked,launch_date,end_date,building,AT,rev_mo,conf,rev,status,source,year,month,BT,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort,week,weekname,weekdate
CR109,2018-10-01T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM4ATRN8ZS,169.75,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-02T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM4ATRN8ZS,169.75,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-03T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM4ATRN8ZS,169.75,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-04T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM4ATRN8ZS,169.75,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-05T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-06T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR109,2018-10-07T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-08T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-09T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-10T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMTTMRBD8T,178.15666666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-11T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-12T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMCPKH2MMK,140.65,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-13T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMCPKH2MMK,140.65,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR109,2018-10-14T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-15T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMJTCJRDAJ,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-16T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMJTCJRDAJ,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-17T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMXFC2R5EK,184.9466666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-18T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMXFC2R5EK,184.9466666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-19T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMXFC2R5EK,184.9466666666667,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-20T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMW5FB5EMN,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR109,2018-10-21T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5XYB2TNY,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-22T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5XYB2TNY,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-23T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM2AJTJQBF,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-24T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM2AJTJQBF,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-25T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-26T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMNZYXTRDE,157.78666666666666,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-27T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMNZYXTRDE,157.78666666666666,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR109,2018-10-28T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMNZYXTRDE,157.78666666666666,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR109,2018-10-29T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR109,2018-10-30T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR109,2018-10-31T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR110,2018-10-01T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMAWBRCSRX,140.65,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-02T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-03T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMS3S9XYHE,201.76,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-04T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMS3S9XYHE,201.76,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-05T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-06T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM3YTBQCSN,161.99,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR110,2018-10-07T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM3YTBQCSN,161.99,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-08T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMB4K283P8,140.65,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-09T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMB4K283P8,140.65,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-10T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMRHFDNXC3,116.4,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-11T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMRHFDNXC3,116.4,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-12T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMMWCF5ABP,116.4,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-13T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMMWCF5ABP,116.4,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR110,2018-10-14T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-15T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-16T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-17T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMQJSWBARC,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-18T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMQJSWBARC,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-19T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMP2K8YTJW,120.28,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-20T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMZWQ3C3CX,170.72,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR110,2018-10-21T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMZWQ3C3CX,170.72,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-22T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-23T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMCRFM8BNX,120.28,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-24T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMDKQWRE28,180.42,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-25T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMDKQWRE28,180.42,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-26T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-27T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
CR110,2018-10-28T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMC8TFJA4F,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR110,2018-10-29T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR110,2018-10-30T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR110,2018-10-31T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
CR111,2018-10-01T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-02T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-03T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-04T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMHDNKFRZP,152.29,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-05T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMHDNKFRZP,152.29,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-06T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
CR111,2018-10-07T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-08T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-09T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-10T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-11T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-12T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-13T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
CR111,2018-10-14T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HM5PSJFJZR,145.17666666666665,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR111,2018-10-15T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMH35STZAF,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR111,2018-10-16T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMH35STZAF,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR111,2018-10-17T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMH35STZAF,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
CR111,2018-10-18T07:00:00Z,2018-06-15T07:00:00Z,2019-12-31T08:00:00Z,chroma,1,2018-10-01T07:00:00Z,HMH2R9EBY4,106.7,confirmed,Airbnb,2018,10,1,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
