Bldg_Name,listing_nickname,year,rev_mo,days_booked,days_avail,occ_rate,Avg_Rev,Rev_Par
Chroma SLU,CR409,2018,2018-07-01,31,31,1,191.86443548387095,191.86443548387095
Chroma SLU,CR409,2018,2018-08-01,27,31,0.8709677419354839,228.04174074074075,198.61700000000002
Chroma SLU,CR409,2018,2018-09-01,19,30,0.6333333333333333,186.945,118.39849999999998
Chroma SLU,CR409,2018,2018-10-01,6,31,0.1935483870967742,176.52333333333334,34.1658064516129
Chroma SLU,CR410,2018,2018-05-01,4,402,0.009950248756218905,246.6225,2.453955223880597
Chroma SLU,CR410,2018,2018-06-01,18,30,0.6,221.01388888888889,132.60833333333332
Chroma SLU,CR410,2018,2018-07-01,13,31,0.41935483870967744,217.8843076923077,91.37083870967741
Chroma SLU,CR410,2018,2018-08-01,22,31,0.7096774193548387,219.02174025974026,155.43478341013827
Chroma SLU,CR410,2018,2018-09-01,18,30,0.6,165.9886507936508,99.59319047619049
Chroma SLU,CR410,2018,2018-10-01,2,31,0.06451612903225806,199.5,12.870967741935484
Chroma SLU,CR413,2018,2018-05-01,7,402,0.017412935323383085,227.81857142857143,3.966990049751244
Chroma SLU,CR413,2018,2018-06-01,24,30,0.8,218.97791666666663,175.1823333333333
Chroma SLU,CR413,2018,2018-07-01,25,31,0.8064516129032258,215.2268,173.57
Chroma SLU,CR413,2018,2018-08-01,28,31,0.9032258064516129,221.35053571428574,199.92951612903227
Chroma SLU,CR413,2018,2018-09-01,24,30,0.8,192.69979166666667,154.15983333333335
Chroma SLU,CR413,2018,2018-10-01,22,31,0.7096774193548387,169.51190909090909,120.29877419354838
Chroma SLU,CR413,2018,2018-11-01,11,30,0.36666666666666664,138.66948009015778,50.84547603305785
Chroma SLU,CR414,2018,2018-05-01,11,402,0.02736318407960199,253.50272727272724,6.936641791044775
Chroma SLU,CR414,2018,2018-06-01,23,30,0.7666666666666667,205.65413043478262,157.66816666666668
Chroma SLU,CR414,2018,2018-07-01,29,31,0.9354838709677419,227.10796551724138,212.4558387096774
Chroma SLU,CR414,2018,2018-08-01,27,31,0.8709677419354839,199.6278024691358,173.86937634408602
Chroma SLU,CR414,2018,2018-09-01,26,30,0.8666666666666667,179.41110722610725,155.48962626262627
Chroma SLU,CR414,2018,2018-10-01,6,31,0.1935483870967742,176.58409090909092,34.177565982404694
Chroma SLU,CR416,2018,2018-05-01,15,402,0.03731343283582089,286.15,10.677238805970147
Chroma SLU,CR416,2018,2018-06-01,27,30,0.9,233.1479894179894,209.83319047619048
Chroma SLU,CR416,2018,2018-07-01,30,31,0.967741935483871,202.34561904761907,195.81834101382492
Chroma SLU,CR416,2018,2018-08-01,26,31,0.8387096774193549,224.6375274725275,188.405668202765
Chroma SLU,CR416,2018,2018-09-01,23,30,0.7666666666666667,169.8002371541502,130.18018181818184
Chroma SLU,CR416,2018,2018-10-01,10,31,0.3225806451612903,171.71645454545455,55.39240469208211
Chroma SLU,CR417,2018,2018-05-01,12,402,0.029850746268656716,208.54999999999998,6.225373134328358
Chroma SLU,CR417,2018,2018-06-01,22,30,0.7333333333333333,209.97250000000003,153.97983333333335
Chroma SLU,CR417,2018,2018-07-01,28,31,0.9032258064516129,214.3880357142857,193.6408064516129
Chroma SLU,CR417,2018,2018-08-01,31,31,1,212.43516129032258,212.43516129032258
Chroma SLU,CR417,2018,2018-09-01,23,30,0.7666666666666667,182.87034161490683,140.20059523809525
Chroma SLU,CR417,2018,2018-10-01,23,31,0.7419354838709677,157.67922360248446,116.98781105990783
Chroma SLU,CR417,2018,2018-11-01,4,30,0.13333333333333333,172.66,23.02133333333333
Chroma SLU,CR422,2018,2018-05-01,7,402,0.017412935323383085,272.11285714285714,4.738283582089553
Chroma SLU,CR422,2018,2018-07-01,24,31,0.7741935483870968,219.5714351851852,169.99078853046598
Chroma SLU,CR422,2018,2018-08-01,29,31,0.9354838709677419,232.55484674329503,217.5513082437276
Chroma SLU,CR422,2018,2018-09-01,12,30,0.4,176.80375,70.7215
Chroma SLU,CR422,2018,2018-10-01,6,31,0.1935483870967742,160.69666666666666,31.10258064516129
Chroma SLU,CR423,2018,2018-05-01,12,402,0.029850746268656716,220.4325,6.580074626865672
Chroma SLU,CR423,2018,2018-06-01,21,30,0.7,202.9038095238095,142.03266666666664
Chroma SLU,CR423,2018,2018-07-01,29,31,0.9354838709677419,212.14724137931037,198.46032258064517
Chroma SLU,CR423,2018,2018-08-01,29,31,0.9354838709677419,215.63434482758623,201.72245161290323
Chroma SLU,CR423,2018,2018-09-01,14,30,0.4666666666666667,188.72814285714284,88.07313333333333
Chroma SLU,CR423,2018,2018-10-01,9,31,0.2903225806451613,182.89333333333332,53.09806451612903
Chroma SLU,CR423,2018,2018-11-01,7,30,0.23333333333333334,186.07,43.416333333333334
Chroma SLU,CR423,2018,2018-12-01,6,31,0.1935483870967742,200.20000000000002,38.748387096774195
Chroma SLU,CR424,2018,2018-05-01,15,402,0.03731343283582089,235.6897619047619,8.79439410092395
Chroma SLU,CR424,2018,2018-06-01,30,30,1,186.46214285714285,186.46214285714285
Chroma SLU,CR424,2018,2018-07-01,24,31,0.7741935483870968,205.74955357142858,159.28997695852536
Chroma SLU,CR424,2018,2018-08-01,30,31,0.967741935483871,184.64766666666668,178.69129032258067
Chroma SLU,CR424,2018,2018-09-01,10,30,0.3333333333333333,171.542,57.18066666666667
Chroma SLU,CR424,2018,2018-10-01,5,31,0.16129032258064516,186.06857142857143,30.011059907834102
Chroma SLU,CR424,2018,2018-11-01,2,30,0.06666666666666667,186.06857142857143,12.404571428571428
Chroma SLU,CR503,2018,2018-05-01,9,402,0.022388059701492536,212.00777777777776,4.746442786069651
Chroma SLU,CR503,2018,2018-06-01,24,30,0.8,206.6925,165.354
Chroma SLU,CR503,2018,2018-07-01,25,31,0.8064516129032258,230.11520000000002,185.57677419354837
Chroma SLU,CR503,2018,2018-08-01,30,31,0.967741935483871,225.00744444444445,217.74913978494624
Chroma SLU,CR503,2018,2018-09-01,21,30,0.7,185.29603174603176,129.7072222222222
Chroma SLU,CR503,2018,2018-10-01,26,31,0.8387096774193549,169.41423076923076,142.08935483870968
Chroma SLU,CR505,2018,2018-05-01,11,402,0.02736318407960199,228.07727272727277,6.240920398009951
Chroma SLU,CR505,2018,2018-06-01,22,30,0.7333333333333333,207.2168181818182,151.959
Chroma SLU,CR505,2018,2018-07-01,9,31,0.2903225806451613,216.7155555555556,62.91741935483873
Chroma SLU,CR505,2018,2018-08-01,13,31,0.41935483870967744,234.8807692307692,98.49838709677418
Chroma SLU,CR505,2018,2018-09-01,18,30,0.6,184.56055555555557,110.73633333333333
Chroma SLU,CR505,2018,2018-10-01,4,31,0.12903225806451613,167.0575,21.555806451612902
Chroma SLU,CR511,2018,2018-05-01,14,402,0.03482587064676617,208.66214285714287,7.266840796019901
Chroma SLU,CR511,2018,2018-06-01,25,30,0.8333333333333334,209.3856,174.48800000000003
Chroma SLU,CR511,2018,2018-07-01,27,31,0.8709677419354839,215.04086419753088,187.2936559139785
Chroma SLU,CR511,2018,2018-08-01,29,31,0.9354838709677419,235.58896551724138,220.38967741935483
Chroma SLU,CR511,2018,2018-09-01,23,30,0.7666666666666667,193.22342028985508,148.13795555555558
Chroma SLU,CR511,2018,2018-10-01,5,31,0.16129032258064516,171.5996,27.67735483870968
Chroma SLU,CR513,2018,2018-05-01,16,402,0.03980099502487562,211.91035714285715,8.434243070362474
Chroma SLU,CR513,2018,2018-06-01,25,30,0.8333333333333334,202.44237142857142,168.7019761904762
Chroma SLU,CR513,2018,2018-07-01,28,31,0.9032258064516129,222.17910714285716,200.67790322580646
Chroma SLU,CR513,2018,2018-08-01,29,31,0.9354838709677419,257.16034482758624,240.5693548387097
Chroma SLU,CR513,2018,2018-09-01,19,30,0.6333333333333333,202.06894736842105,127.97699999999999
Chroma SLU,CR513,2018,2018-10-01,5,31,0.16129032258064516,161.776,26.092903225806452
Chroma SLU,CR514,2018,2018-05-01,15,402,0.03731343283582089,244.54666666666665,9.124875621890546
Chroma SLU,CR514,2018,2018-06-01,18,30,0.6,204.21166666666667,122.527
Chroma SLU,CR514,2018,2018-07-01,27,31,0.8709677419354839,201.4285185185185,175.43774193548387
Chroma SLU,CR514,2018,2018-08-01,27,31,0.8709677419354839,229.2758024691358,199.69182795698924
Chroma SLU,CR514,2018,2018-09-01,15,30,0.5,213.7422222222222,106.8711111111111
Chroma SLU,CR514,2018,2018-10-01,12,31,0.3870967741935484,169.98333333333335,65.8
Chroma SLU,CR515,2018,2018-05-01,16,402,0.03980099502487562,224.93604166666665,8.952678275290214
Chroma SLU,CR515,2018,2018-06-01,26,30,0.8666666666666667,203.84974358974358,176.66977777777777
Chroma SLU,CR515,2018,2018-07-01,22,31,0.7096774193548387,213.83,151.7503225806452
Chroma SLU,CR515,2018,2018-08-01,30,31,0.967741935483871,232.20858333333337,224.71798387096777
Chroma SLU,CR515,2018,2018-09-01,16,30,0.5333333333333333,227.93203125,121.56375
Chroma SLU,CR515,2018,2018-10-01,13,31,0.41935483870967744,170.1523076923077,71.3541935483871
Chroma SLU,CR515,2018,2018-11-01,4,30,0.13333333333333333,164.05,21.873333333333335
Chroma SLU,CR516,2018,2018-05-01,16,402,0.03980099502487562,252.16791666666668,10.03653399668325
Chroma SLU,CR516,2018,2018-06-01,26,30,0.8666666666666667,222.90128205128207,193.18111111111114
Chroma SLU,CR516,2018,2018-07-01,29,31,0.9354838709677419,214.52123152709356,200.68115207373268
Chroma SLU,CR516,2018,2018-08-01,30,31,0.967741935483871,226.86780952380954,219.54949308755764
Chroma SLU,CR516,2018,2018-09-01,17,30,0.5666666666666667,242.15294117647056,137.21999999999997
Chroma SLU,CR516,2018,2018-10-01,9,31,0.2903225806451613,160.95555555555555,46.729032258064514
Chroma SLU,CR516,2018,2018-11-01,10,30,0.3333333333333333,163.37275515463918,54.45758505154639
Chroma SLU,CR516,2018,2018-12-01,2,31,0.06451612903225806,164.04875,10.583790322580645
Chroma SLU,CR517,2018,2018-05-01,14,402,0.03482587064676617,238.10642857142855,8.29226368159204
Chroma SLU,CR517,2018,2018-06-01,25,30,0.8333333333333334,213.74880000000002,178.12400000000002
Chroma SLU,CR517,2018,2018-07-01,29,31,0.9354838709677419,225.37655172413793,210.83612903225804
Chroma SLU,CR517,2018,2018-08-01,31,31,1,256.03241935483874,256.03241935483874
Chroma SLU,CR517,2018,2018-09-01,26,30,0.8666666666666667,202.49365384615385,175.49450000000002
Chroma SLU,CR517,2018,2018-10-01,21,31,0.6774193548387096,178.32380952380953,120.8
Chroma SLU,CR517,2018,2018-11-01,4,30,0.13333333333333333,295.45625,39.39416666666667
Chroma SLU,CR517,2018,2018-12-01,5,31,0.16129032258064516,197.387,31.836612903225806
Chroma SLU,CR517,2019,2019-01-01,2,31,0.06451612903225806,184.96,11.932903225806452
Chroma SLU,CR519,2018,2018-05-01,12,402,0.029850746268656716,232.82916666666665,6.950124378109452
Chroma SLU,CR519,2018,2018-06-01,21,30,0.7,213.99904761904764,149.79933333333335
Chroma SLU,CR519,2018,2018-07-01,27,31,0.8709677419354839,213.01864197530864,185.53236559139785
Chroma SLU,CR519,2018,2018-08-01,24,31,0.7741935483870968,238.54215277777777,184.6777956989247
Chroma SLU,CR519,2018,2018-09-01,15,30,0.5,190.32566666666668,95.16283333333334
Chroma SLU,CR519,2018,2018-10-01,8,31,0.25806451612903225,170.74875,44.064193548387095
Cove,C703,2017,2017-08-01,18,31,0.5806451612903226,239.88888888888889,139.29032258064518
Cove,C703,2017,2017-09-01,24,30,0.8,178.1291666666667,142.50333333333336
Cove,C703,2017,2017-10-01,25,31,0.8064516129032258,140.56719999999999,113.36064516129031
Cove,C703,2017,2017-11-01,24,30,0.8,146.88735544217687,117.5098843537415
Cove,C703,2017,2017-12-01,22,31,0.7096774193548387,128.93681818181818,91.50354838709679
Cove,C703,2018,2018-01-01,14,31,0.45161290322580644,131.2392857142857,59.26935483870967
Cove,C703,2018,2018-02-01,13,28,0.4642857142857143,128.37307692307692,59.60178571428572
Cove,C703,2018,2018-03-01,25,31,0.8064516129032258,144.9540595744681,116.89843514070006
Cove,C703,2018,2018-04-01,20,30,0.6666666666666666,147.48892857142857,98.32595238095237
Cove,C703,2018,2018-05-01,28,31,0.9032258064516129,205.8948724489796,185.96956221198158
Cove,C703,2018,2018-06-01,27,30,0.9,225.6761111111111,203.1085
Cove,C703,2018,2018-07-01,27,31,0.8709677419354839,242.17567901234568,210.92720430107528
Cove,C703,2018,2018-08-01,26,31,0.8387096774193549,253.45371794871792,212.57408602150537
Cove,C703,2018,2018-09-01,22,38,0.5789473684210527,208.34545454545457,120.62105263157896
Cove,C703,2018,2018-10-01,14,31,0.45161290322580644,191.53771428571426,86.50090322580644
Cove,C703,2018,2018-11-01,5,30,0.16666666666666666,212.93040000000002,35.4884
Cove,C708,2017,2017-08-01,30,31,0.967741935483871,195.46666666666667,189.16129032258064
Cove,C708,2017,2017-09-01,28,30,0.9333333333333333,200.0875,186.74833333333333
Cove,C708,2017,2017-10-01,28,31,0.9032258064516129,156.36635714285714,141.23412903225807
Cove,C708,2017,2017-11-01,26,30,0.8666666666666667,137.0048130959949,118.73750468319558
Cove,C708,2017,2017-12-01,22,31,0.7096774193548387,125.57431818181817,89.11725806451612
Cove,C708,2018,2018-01-01,20,31,0.6451612903225806,130.20975,84.00629032258065
Cove,C708,2018,2018-02-01,18,28,0.6428571428571429,111.06666666666666,71.4
Cove,C708,2018,2018-03-01,29,31,0.9354838709677419,149.86074834922962,140.19231297185996
Cove,C708,2018,2018-04-01,23,30,0.7666666666666667,166.1204347826087,127.35900000000001
Cove,C708,2018,2018-05-01,27,31,0.8709677419354839,219.6877777777778,191.34096774193551
Cove,C708,2018,2018-06-01,27,30,0.9,242.82537037037036,218.54283333333333
Cove,C708,2018,2018-07-01,28,31,0.9032258064516129,244.6275,220.95387096774192
Cove,C708,2018,2018-08-01,24,31,0.7741935483870968,264.56125000000003,204.82161290322583
Cove,C708,2018,2018-09-01,27,38,0.7105263157894737,216.24018518518517,153.64434210526315
Cove,C708,2018,2018-10-01,15,31,0.4838709677419355,185.95666666666668,89.97903225806452
Cove,C709,2017,2017-07-01,2,90,0.022222222222222223,254.15,5.647777777777778
Cove,C709,2017,2017-08-01,20,31,0.6451612903225806,258.6225,166.8532258064516
Cove,C709,2017,2017-09-01,20,30,0.6666666666666666,205.04749999999999,136.69833333333332
Cove,C709,2017,2017-10-01,26,31,0.8387096774193549,135.8772632622707,113.96157563932383
Cove,C709,2017,2017-11-01,30,30,1,105.13534952900346,105.13534952900346
Cove,C709,2017,2017-12-01,31,31,1,105.13534952900346,105.13534952900346
Cove,C709,2018,2018-01-01,22,31,0.7096774193548387,108.23291792491099,76.8104578821949
Cove,C709,2018,2018-02-01,17,28,0.6071428571428571,123.1970588235294,74.79821428571428
Cove,C709,2018,2018-03-01,23,31,0.7419354838709677,149.59553891121666,110.99023854703172
Cove,C709,2018,2018-04-01,16,30,0.5333333333333333,170.516375,90.94206666666668
Cove,C709,2018,2018-05-01,20,31,0.6451612903225806,235.1954,151.73896774193548
Cove,C709,2018,2018-06-01,25,30,0.8333333333333334,244.9469714285714,204.12247619047616
Cove,C709,2018,2018-07-01,28,31,0.9032258064516129,243.4604081632653,219.89972350230414
Cove,C709,2018,2018-08-01,27,31,0.8709677419354839,268.397442680776,233.76551459293395
Cove,C709,2018,2018-09-01,23,38,0.6052631578947368,204.90101449275363,124.0190350877193
Cove,C709,2018,2018-10-01,19,31,0.6129032258064516,190.97368421052633,117.0483870967742
Cove,C709,2018,2018-11-01,6,30,0.2,196.45406896551722,39.290813793103446
Cove,C710,2017,2017-07-01,1,90,0.011111111111111112,253.245,2.8138333333333336
Cove,C710,2017,2017-08-01,21,31,0.6774193548387096,245.83642857142854,166.53435483870965
Cove,C710,2017,2017-09-01,27,30,0.9,197.7662962962963,177.98966666666666
Cove,C710,2017,2017-10-01,26,31,0.8387096774193549,180.66163461538463,151.5226612903226
Cove,C710,2017,2017-11-01,20,30,0.6666666666666666,131.7508544520548,87.83390296803653
Cove,C710,2017,2017-12-01,17,31,0.5483870967741935,120.3664705882353,66.0074193548387
Cove,C710,2018,2018-01-01,19,31,0.6129032258064516,140.54894736842104,86.14290322580645
Cove,C710,2018,2018-02-01,11,28,0.39285714285714285,120.44545454545455,47.31785714285714
Cove,C710,2018,2018-03-01,23,31,0.7419354838709677,157.18782710043578,116.62322655838784
Cove,C710,2018,2018-04-01,18,30,0.6,153.58962962962963,92.15377777777778
Cove,C710,2018,2018-05-01,23,31,0.7419354838709677,220.14521739130436,163.33354838709678
Cove,C710,2018,2018-06-01,22,30,0.7333333333333333,227.87818181818182,167.11066666666665
Cove,C710,2018,2018-07-01,26,31,0.8387096774193549,245.6273076923077,206.01000000000002
Cove,C710,2018,2018-08-01,23,31,0.7419354838709677,259.995,192.89951612903226
Cove,C710,2018,2018-09-01,25,38,0.6578947368421053,212.6174,139.87986842105263
Cove,C710,2018,2018-10-01,12,31,0.3870967741935484,178.84666666666666,69.23096774193549
Cove,C711,2017,2017-07-01,3,90,0.03333333333333333,247.33333333333334,8.244444444444445
Cove,C711,2017,2017-08-01,22,31,0.7096774193548387,224.1546590909091,159.07750000000001
Cove,C711,2017,2017-09-01,23,30,0.7666666666666667,200.9842391304348,154.08791666666667
Cove,C711,2017,2017-10-01,26,31,0.8387096774193549,153.7426923076923,128.94548387096773
Cove,C711,2017,2017-11-01,25,30,0.8333333333333334,124.75724965517242,103.96437471264369
Cove,C711,2017,2017-12-01,21,31,0.6774193548387096,114.41641269841271,77.50789247311829
Cove,C711,2018,2018-01-01,20,31,0.6451612903225806,107.91876666666664,69.62501075268815
Cove,C711,2018,2018-02-01,13,28,0.4642857142857143,129.31384615384616,60.03857142857143
Cove,C711,2018,2018-03-01,23,31,0.7419354838709677,139.05154183412495,103.16727297370561
Cove,C711,2018,2018-04-01,17,30,0.5666666666666667,150.14235294117648,85.08066666666667
Cove,C711,2018,2018-05-01,17,31,0.5483870967741935,227.01882352941178,124.49419354838709
Cove,C711,2018,2018-06-01,26,30,0.8666666666666667,239.0023076923077,207.13533333333336
Cove,C711,2018,2018-07-01,28,31,0.9032258064516129,245.0502380952381,221.33569892473116
Cove,C711,2018,2018-08-01,31,31,1,255.1051075268817,255.1051075268817
Cove,C711,2018,2018-09-01,28,38,0.7368421052631579,186.47857142857143,137.40526315789472
Cove,C711,2018,2018-10-01,18,31,0.5806451612903226,181.68138888888888,105.4924193548387
Elliott Bayview,E4A,2017,2017-03-01,10,31,0.3225806451612903,199.075,64.21774193548387
Elliott Bayview,E4A,2017,2017-04-01,18,30,0.6,176.83333333333334,106.10000000000001
Elliott Bayview,E4A,2017,2017-05-01,27,31,0.8709677419354839,197.89851851851853,172.36322580645162
Elliott Bayview,E4A,2017,2017-06-01,24,30,0.8,237.33833333333334,189.8706666666667
Elliott Bayview,E4A,2017,2017-07-01,29,31,0.9354838709677419,231.06206896551726,216.15483870967742
Elliott Bayview,E4A,2017,2017-08-01,28,31,0.9032258064516129,227.75428571428571,205.71354838709678
Elliott Bayview,E4A,2017,2017-09-01,29,30,0.9666666666666667,207.63482758620688,200.71366666666665
Elliott Bayview,E4A,2017,2017-10-01,22,31,0.7096774193548387,185.7509090909091,131.82322580645163
Elliott Bayview,E4A,2017,2017-11-01,17,30,0.5666666666666667,136.06808219178083,77.10524657534246
Elliott Bayview,E4A,2017,2017-12-01,25,31,0.8064516129032258,151.3256,122.03677419354838
Elliott Bayview,E4A,2018,2018-01-01,15,31,0.4838709677419355,113.41199999999999,54.876774193548385
Elliott Bayview,E4A,2018,2018-02-01,20,28,0.7142857142857143,134.93099999999998,96.3792857142857
Elliott Bayview,E4A,2018,2018-03-01,24,31,0.7741935483870968,153.9280927230047,119.17013630168107
Elliott Bayview,E4A,2018,2018-04-01,11,30,0.36666666666666664,148.0290909090909,54.27733333333333
Elliott Bayview,E4A,2018,2018-05-01,25,31,0.8064516129032258,206.06040000000002,166.17774193548388
Elliott Bayview,E4A,2018,2018-06-01,26,30,0.8666666666666667,224.71682692307692,194.75458333333333
Elliott Bayview,E4A,2018,2018-07-01,30,31,0.967741935483871,233.44019444444444,225.90986559139785
Elliott Bayview,E4A,2018,2018-08-01,29,31,0.9354838709677419,266.1524712643678,248.9813440860215
Elliott Bayview,E4A,2018,2018-09-01,17,30,0.5666666666666667,199.52735294117647,113.0655
Elliott Bayview,E4A,2018,2018-10-01,25,39,0.6410256410256411,172.0392,110.28153846153846
Elliott Bayview,E4F,2016,2016-09-01,20,30,0.6666666666666666,169.1,112.73333333333332
Elliott Bayview,E4F,2016,2016-10-01,28,690,0.04057971014492753,153.45612462817482,6.22720505737521
Elliott Bayview,E4F,2016,2016-11-01,30,30,1,123.12653497063533,123.12653497063533
Elliott Bayview,E4F,2016,2016-12-01,31,31,1,123.12653497063533,123.12653497063533
Elliott Bayview,E4F,2017,2017-01-01,5,31,0.16129032258064516,154.47592098238118,24.915471126190514
Elliott Bayview,E4F,2017,2017-02-01,3,28,0.10714285714285714,194.16666666666666,20.803571428571427
Elliott Bayview,E4F,2017,2017-03-01,14,31,0.45161290322580644,185.71428571428572,83.87096774193549
Elliott Bayview,E4F,2017,2017-04-01,21,30,0.7,188,131.6
Elliott Bayview,E4F,2017,2017-05-01,24,31,0.7741935483870968,204.01791666666668,157.9493548387097
Elliott Bayview,E4F,2017,2017-06-01,19,30,0.6333333333333333,248.52245614035087,157.39755555555556
Elliott Bayview,E4F,2017,2017-07-01,28,31,0.9032258064516129,196.38583333333332,177.38075268817204
Elliott Bayview,E4F,2017,2017-08-01,21,31,0.6774193548387096,191.66214285714284,129.8356451612903
Elliott Bayview,E4F,2017,2017-09-01,26,30,0.8666666666666667,237.59519230769232,205.91583333333335
Elliott Bayview,E4F,2017,2017-10-01,27,31,0.8709677419354839,171.6,149.45806451612904
Elliott Bayview,E4F,2017,2017-11-01,24,30,0.8,178.4278710045662,142.74229680365298
Elliott Bayview,E4F,2017,2017-12-01,24,31,0.7741935483870968,134.6675,104.25870967741935
Elliott Bayview,E4F,2018,2018-01-01,29,31,0.9354838709677419,93.11999999999999,87.11225806451611
Elliott Bayview,E4F,2018,2018-02-01,14,28,0.5,139.44357142857143,69.72178571428572
Elliott Bayview,E4F,2018,2018-03-01,28,31,0.9032258064516129,131.01375874125873,118.33500789533046
Elliott Bayview,E4F,2018,2018-04-01,13,30,0.43333333333333335,149.94,64.974
Elliott Bayview,E4F,2018,2018-05-01,23,31,0.7419354838709677,223.60239130434783,165.89854838709678
Elliott Bayview,E4F,2018,2018-06-01,23,30,0.7666666666666667,260.2858695652174,199.55250000000004
Elliott Bayview,E4F,2018,2018-07-01,24,31,0.7741935483870968,259.5516666666667,200.9432258064516
Elliott Bayview,E4F,2018,2018-08-01,25,31,0.8064516129032258,316.20099999999996,255.00080645161285
Elliott Bayview,E4F,2018,2018-09-01,17,30,0.5666666666666667,254.09441176470585,143.98683333333332
Elliott Bayview,E4F,2018,2018-10-01,20,659,0.030349013657056147,184.0695,5.586327769347497
Excelsior,EX706,2017,2017-03-01,23,31,0.7419354838709677,191.79321314952278,142.29819040125884
Excelsior,EX706,2017,2017-04-01,28,30,0.9333333333333333,168.7382142857143,157.489
Excelsior,EX706,2017,2017-05-01,27,31,0.8709677419354839,204.53703703703704,178.1451612903226
Excelsior,EX706,2017,2017-06-01,26,30,0.8666666666666667,297.5015384615385,257.8346666666667
Excelsior,EX706,2017,2017-07-01,17,31,0.5483870967741935,287.95898395721923,157.912991202346
Excelsior,EX706,2017,2017-08-01,26,31,0.8387096774193549,303.9006643356643,254.88442815249266
Excelsior,EX706,2017,2017-09-01,25,30,0.8333333333333334,253.98919999999998,211.65766666666667
Excelsior,EX706,2017,2017-10-01,26,31,0.8387096774193549,169.0553076923077,141.78832258064517
Excelsior,EX706,2017,2017-11-01,24,30,0.8,134.40358539944904,107.52286831955924
Excelsior,EX706,2017,2017-12-01,24,31,0.7741935483870968,126.31261904761904,97.79041474654377
Excelsior,EX706,2018,2018-01-01,19,31,0.6129032258064516,118.52142857142857,72.64216589861752
Excelsior,EX706,2018,2018-02-01,17,28,0.6071428571428571,128.11411764705883,77.78357142857143
Excelsior,EX706,2018,2018-03-01,24,31,0.7741935483870968,142.98143939393938,110.69530791788856
Excelsior,EX706,2018,2018-04-01,24,30,0.8,158.70479166666667,126.96383333333334
Excelsior,EX706,2018,2018-05-01,23,31,0.7419354838709677,217.9789130434783,161.72629032258067
Excelsior,EX706,2018,2018-06-01,27,30,0.9,234.69981481481483,211.22983333333335
Excelsior,EX706,2018,2018-07-01,25,31,0.8064516129032258,241.73606666666666,194.94844086021504
Excelsior,EX706,2018,2018-08-01,14,31,0.45161290322580644,260.9809523809524,117.86236559139785
Excelsior,EX706,2018,2018-09-01,12,30,0.4,200.7591666666667,80.30366666666669
Excelsior,EX706,2018,2018-10-01,13,31,0.41935483870967744,171.30769230769232,71.83870967741936
Excelsior,EX706,2018,2018-11-01,6,30,0.2,167.81166666666664,33.56233333333333
Excelsior,EX707,2017,2017-02-01,28,641,0.0436817472698908,169,7.382215288611545
Excelsior,EX707,2017,2017-03-01,31,31,1,169,169
Excelsior,EX707,2017,2017-04-01,30,30,1,169,169
Excelsior,EX707,2017,2017-05-01,31,31,1,169,169
Excelsior,EX707,2017,2017-06-01,30,30,1,169,169
Excelsior,EX707,2017,2017-07-01,31,31,1,169,169
Excelsior,EX707,2017,2017-08-01,31,31,1,169,169
Excelsior,EX707,2017,2017-09-01,30,30,1,169,169
Excelsior,EX707,2017,2017-10-01,31,31,1,169,169
Excelsior,EX707,2017,2017-11-01,30,30,1,169,169
Excelsior,EX707,2017,2017-12-01,31,31,1,169,169
Excelsior,EX707,2018,2018-01-01,21,31,0.6774193548387096,108.58597601175582,73.55824181441523
Excelsior,EX707,2018,2018-02-01,28,28,1,88.16887406171811,88.16887406171811
Excelsior,EX707,2018,2018-03-01,28,31,0.9032258064516129,110.93431639461457,100.19873738868412
Excelsior,EX707,2018,2018-04-01,23,30,0.7666666666666667,170.7126086956522,130.87966666666668
Excelsior,EX707,2018,2018-05-01,20,31,0.6451612903225806,233.2585,150.48935483870966
Excelsior,EX707,2018,2018-06-01,18,30,0.6,223.76388888888889,134.25833333333333
Excelsior,EX707,2018,2018-07-01,11,31,0.3548387096774194,206.87454545454545,73.40709677419355
Excelsior,EX707,2018,2018-09-01,9,30,0.3,175.6677777777778,52.70033333333333
Excelsior,EX707,2018,2018-10-01,26,31,0.8387096774193549,169.30511615900875,141.99783935916864
Excelsior,EX707,2018,2018-11-01,11,30,0.36666666666666664,169.1716510067114,62.0296053691275
Excelsior,EX815,2017,2017-03-01,3,162,0.018518518518518517,118.33333333333333,2.191358024691358
Excelsior,EX815,2017,2017-04-01,10,30,0.3333333333333333,176.7,58.89999999999999
Excelsior,EX815,2017,2017-05-01,22,31,0.7096774193548387,185.82454545454544,131.87548387096774
Excelsior,EX815,2017,2017-06-01,25,30,0.8333333333333334,208.8116,174.00966666666667
Excelsior,EX815,2017,2017-07-01,27,31,0.8709677419354839,224.75839506172838,195.75731182795698
Excelsior,EX815,2017,2017-08-01,19,31,0.6129032258064516,218.54543859649124,133.9472043010753
Excelsior,EX815,2017,2017-09-01,28,30,0.9333333333333333,215.11642857142857,200.77533333333335
Excelsior,EX815,2017,2017-10-01,24,31,0.7741935483870968,165.78166666666667,128.34709677419355
Excelsior,EX815,2017,2017-11-01,19,30,0.6333333333333333,149.73505263157895,94.8322
Excelsior,EX815,2017,2017-12-01,20,31,0.6451612903225806,117.89020000000001,76.0581935483871
Excelsior,EX815,2018,2018-01-01,20,31,0.6451612903225806,122.3105,78.91
